date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2022-11-24,44,3,17,2
2022-11-25,28,3,46,4
2022-11-26,53,4,6,2
2022-11-27,51,4,2,0
2022-11-28,20,1,21,1
2022-11-29,23,1,22,1
2022-11-30,28,2,20,1
2022-12-01,33,2,20,4
2022-12-02,23,4,12,17
2022-12-03,21,15,11,4
2022-12-04,25,16,1,1
2022-12-05,12,7,22,6
2022-12-06,21,7,17,1
2022-12-07,21,6,19,1
2022-12-08,27,4,27,1
2022-12-09,21,5,43,2
2022-12-10,43,3,8,1
2022-12-11,44,3,5,1
2022-12-12,25,3,23,2
2022-12-13,28,4,31,3
2022-12-14,38,6,26,5
2022-12-15,37,7,13,4
2022-12-16,23,7,27,2
2022-12-17,36,4,8,1
2022-12-18,36,3,1,1
2022-12-19,24,2,13,0
2022-12-20,20,1,8,2
2022-12-21,18,2,11,1
2022-12-22,18,1,10,4
2022-12-23,21,5,4,9
2022-12-24,23,13,5,4
2022-12-25,27,16,3,0
2022-12-26,28,15,8,1
2022-12-27,29,8,5,1
2022-12-28,29,7,7,0
2022-12-29,25,4,11,3
2022-12-30,23,6,11,1
2022-12-31,28,7,6,0
2023-01-01,32,5,0,0
2023-01-02,21,3,3,0
2023-01-03,12,2,9,0
2023-01-04,18,2,13,2
2023-01-05,20,3,9,2
2023-01-06,13,3,17,2
2023-01-07,25,4,8,0
2023-01-08,31,3,2,0
2023-01-09,14,1,15,0
2023-01-10,18,0,18,3
2023-01-11,22,2,19,3
2023-01-12,28,4,16,2
2023-01-13,18,0,29,1
2023-01-14,39,1,9,0
2023-01-15,43,1,6,0
2023-01-16,25,0,13,2
2023-01-17,21,2,27,0
2023-01-18,31,1,17,3
2023-01-19,21,4,4,10
2023-01-20,20,11,21,3
2023-01-21,25,5,7,1
2023-01-22,27,3,7,0
2023-01-23,20,1,25,0
2023-01-24,30,1,30,2
2023-01-25,41,3,16,2
2023-01-26,35,3,13,3
2023-01-27,21,2,30,1
2023-01-28,34,3,4,1
2023-01-29,32,3,4,0
2023-01-30,17,3,16,2
2023-01-31,19,2,4,6
2023-02-01,23,5,28,5
2023-02-02,38,6,21,0
2023-02-03,23,4,27,3
2023-02-04,32,5,6,0
2023-02-05,32,4,1,1
2023-02-06,14,4,8,0
2023-02-07,8,2,2,4
2023-02-08,6,2,6,4
2023-02-09,9,5,14,1
2023-02-10,7,2,23,2
2023-02-11,20,3,7,2
2023-02-12,25,5,6,0
2023-02-13,19,4,14,1
2023-02-14,22,4,17,1
2023-02-15,24,4,17,3
2023-02-16,25,6,12,4
2023-02-17,28,4,18,1
2023-02-18,36,4,10,1
2023-02-19,39,3,2,1
2023-02-20,25,4,14,0
2023-02-21,21,2,22,1
2023-02-22,34,3,8,1
2023-02-23,26,4,17,1
2023-02-24,24,4,20,1
2023-02-25,33,3,8,0
2023-02-26,33,1,3,0
2023-02-27,19,1,12,0
2023-02-28,13,0,24,3
2023-03-01,20,1,15,3
2023-03-02,19,3,10,2
2023-03-03,19,2,28,2
2023-03-04,30,2,7,0
2023-03-05,35,2,3,1
2023-03-06,18,3,11,0
2023-03-07,10,1,1,3
2023-03-08,10,2,7,7
2023-03-09,14,5,6,13
2023-03-10,12,7,14,9
2023-03-11,19,10,3,2
2023-03-12,15,8,0,1
2023-03-13,8,6,14,7
2023-03-14,13,11,7,5
2023-03-15,13,10,12,10
2023-03-16,18,14,14,4
2023-03-17,20,13,20,5
2023-03-18,26,12,9,2
2023-03-19,33,11,2,1
2023-03-20,21,6,17,8
2023-03-21,16,9,17,2
2023-03-22,22,7,16,9
2023-03-23,16,13,3,5
2023-03-24,16,8,21,10
2023-03-25,28,14,5,1
2023-03-26,31,11,2,1
2023-03-27,14,7,18,9
2023-03-28,17,11,5,6
2023-03-29,15,9,15,3
2023-03-30,16,8,22,4
2023-03-31,20,8,27,4
2023-04-01,34,6,7,4
2023-04-02,36,7,4,0
